Year,Datetime,Stage,Stadium,City,Home.Team.Name,Home.Team.Goals,Away.Team.Goals,Away.Team.Name,Win.conditions,Attendance,RoundID,MatchID,Home.Team.Initials,Away.Team.Initials,lat,lon
2014,15 Jun 2014 - 13:00 ,Group E,Estadio Nacional,Brasilia ,Switzerland,2,1,Ecuador, ,68351,group,300186494,SUI,ECU,-15.78364,-47.8992
2014,15 Jun 2014 - 16:00 ,Group E,Estadio Beira-Rio,Porto Alegre ,France,3,0,Honduras, ,43012,group,300186496,FRA,HON,-30.06547,-51.23599
2014,15 Jun 2014 - 19:00 ,Group F,Estadio do Maracana,Rio De Janeiro ,Argentina,2,1,Bosnia and Herzegovina, ,74738,group,300186477,ARG,BIH,-22.91215,-43.23032
2014,16 Jun 2014 - 13:00 ,Group G,Arena Fonte Nova,Salvador ,Germany,4,0,Portugal, ,51081,group,300186475,GER,POR,-12.97891,-38.50429
2014,16 Jun 2014 - 16:00 ,Group F,Arena da Baixada,Curitiba ,IR Iran,0,0,Nigeria, ,39081,group,300186505,IRN,NGA,-25.44834,-49.27706
2014,16 Jun 2014 - 19:00 ,Group G,Estadio das Dunas,Natal ,Ghana,1,2,USA, ,39760,group,300186512,GHA,USA,-5.825535,-35.212593
2014,17 Jun 2014 - 13:00 ,Group H,Estadio Mineirao,Belo Horizonte ,Belgium,2,1,Algeria, ,56800,group,300186479,BEL,ALG,-19.86591,-43.97105
2014,17 Jun 2014 - 16:00 ,Group A,Estadio Castelao,Fortaleza ,Brazil,0,0,Mexico, ,60342,group,300186509,BRA,MEX,-3.80739,-38.52241
2014,17 Jun 2014 - 18:00 ,Group H,Arena Pantanal,Cuiaba ,Russia,1,1,Korea Republic, ,37603,group,300186499,RUS,KOR,-15.60409,-56.12162
2014,18 Jun 2014 - 13:00 ,Group B,Estadio Beira-Rio,Porto Alegre ,Australia,2,3,Netherlands, ,42877,group,300186478,AUS,NED,-30.06547,-51.23599
2014,18 Jun 2014 - 16:00 ,Group B,Estadio do Maracana,Rio De Janeiro ,Spain,0,2,Chile, ,74101,group,300186498,ESP,CHI,-22.91215,-43.23032
2014,18 Jun 2014 - 18:00 ,Group A,Arena Amazonia,Manaus ,Cameroon,0,4,Croatia, ,39982,group,300186453,CMR,CRO,-3.08372,-60.02827
2014,19 Jun 2014 - 13:00 ,Group C,Estadio Nacional,Brasilia ,Colombia,2,1,Cote d'Ivoire, ,68748,group,300186468,COL,CIV,-15.78364,-47.8992
2014,19 Jun 2014 - 16:00 ,Group D,Arena de Sao Paulo,Sao Paulo ,Uruguay,2,1,England, ,62575,group,300186486,URU,ENG,-23.545548,-46.474117
2014,19 Jun 2014 - 19:00 ,Group C,Estadio das Dunas,Natal ,Japan,0,0,Greece, ,39485,group,300186454,JPN,GRE,-5.825535,-35.212593
2014,20 Jun 2014 - 13:00 ,Group D,Arena Pernambuco,Recife ,Italy,0,1,Costa Rica, ,40285,group,300186500,ITA,CRC,-8.040877,-35.008131
2014,20 Jun 2014 - 16:00 ,Group E,Arena Fonte Nova,Salvador ,Switzerland,2,5,France, ,51003,group,300186514,SUI,FRA,-12.97891,-38.50429
2014,20 Jun 2014 - 19:00 ,Group E,Arena da Baixada,Curitiba ,Honduras,1,2,Ecuador, ,39224,group,300186463,HON,ECU,-25.44834,-49.27706
2014,21 Jun 2014 - 13:00 ,Group F,Estadio Mineirao,Belo Horizonte ,Argentina,1,0,IR Iran, ,57698,group,300186466,ARG,IRN,-19.86591,-43.97105
2014,21 Jun 2014 - 16:00 ,Group G,Estadio Castelao,Fortaleza ,Germany,2,2,Ghana, ,59621,group,300186493,GER,GHA,-3.80739,-38.52241
2014,21 Jun 2014 - 18:00 ,Group F,Arena Pantanal,Cuiaba ,Nigeria,1,0,Bosnia and Herzegovina, ,40499,group,300186511,NGA,BIH,-15.60409,-56.12162
2014,22 Jun 2014 - 13:00 ,Group H,Estadio do Maracana,Rio De Janeiro ,Belgium,1,0,Russia, ,73819,group,300186481,BEL,RUS,-22.91215,-43.23032
2014,22 Jun 2014 - 16:00 ,Group H,Estadio Beira-Rio,Porto Alegre ,Korea Republic,2,4,Algeria, ,42732,group,300186495,KOR,ALG,-30.06547,-51.23599
2014,22 Jun 2014 - 18:00 ,Group G,Arena Amazonia,Manaus ,USA,2,2,Portugal, ,40123,group,300186483,USA,POR,-3.08372,-60.02827
2014,23 Jun 2014 - 13:00 ,Group B,Arena da Baixada,Curitiba ,Australia,0,3,Spain, ,39375,group,300186467,AUS,ESP,-25.44834,-49.27706
2014,23 Jun 2014 - 13:00 ,Group B,Arena de Sao Paulo,Sao Paulo ,Netherlands,2,0,Chile, ,62996,group,300186470,NED,CHI,-23.545548,-46.474117
2014,23 Jun 2014 - 17:00 ,Group A,Estadio Nacional,Brasilia ,Cameroon,1,4,Brazil, ,69112,group,300186472,CMR,BRA,-15.78364,-47.8992
2014,23 Jun 2014 - 17:00 ,Group A,Arena Pernambuco,Recife ,Croatia,1,3,Mexico, ,41212,group,300186452,CRO,MEX,-8.040877,-35.008131
2014,24 Jun 2014 - 13:00 ,Group D,Estadio das Dunas,Natal ,Italy,0,1,Uruguay, ,39706,group,300186465,ITA,URU,-5.825535,-35.212593
2014,24 Jun 2014 - 13:00 ,Group D,Estadio Mineirao,Belo Horizonte ,Costa Rica,0,0,England, ,57823,group,300186484,CRC,ENG,-19.86591,-43.97105
2014,24 Jun 2014 - 16:00 ,Group C,Arena Pantanal,Cuiaba ,Japan,1,4,Colombia, ,40340,group,300186457,JPN,COL,-15.60409,-56.12162
2014,24 Jun 2014 - 17:00 ,Group C,Estadio Castelao,Fortaleza ,Greece,2,1,Cote d'Ivoire, ,59095,group,300186455,GRE,CIV,-3.80739,-38.52241
2014,25 Jun 2014 - 13:00 ,Group F,Estadio Beira-Rio,Porto Alegre ,Nigeria,2,3,Argentina, ,43285,group,300186458,NGA,ARG,-30.06547,-51.23599
2014,25 Jun 2014 - 13:00 ,Group F,Arena Fonte Nova,Salvador ,Bosnia and Herzegovina,3,1,IR Iran, ,48011,group,300186464,BIH,IRN,-12.97891,-38.50429
2014,25 Jun 2014 - 16:00 ,Group E,Arena Amazonia,Manaus ,Honduras,0,3,Switzerland, ,40322,group,300186482,HON,SUI,-3.08372,-60.02827
2014,25 Jun 2014 - 17:00 ,Group E,Estadio do Maracana,Rio De Janeiro ,Ecuador,0,0,France, ,73749,group,300186515,ECU,FRA,-22.91215,-43.23032
2014,26 Jun 2014 - 13:00 ,Group G,Arena Pernambuco,Recife ,USA,0,1,Germany, ,41876,group,300186469,USA,GER,-8.040877,-35.008131
2014,26 Jun 2014 - 13:00 ,Group G,Estadio Nacional,Brasilia ,Portugal,2,1,Ghana, ,67540,group,300186476,POR,GHA,-15.78364,-47.8992
2014,26 Jun 2014 - 17:00 ,Group H,Arena de Sao Paulo,Sao Paulo ,Korea Republic,0,1,Belgium, ,61397,group,300186480,KOR,BEL,-23.545548,-46.474117
2014,26 Jun 2014 - 17:00 ,Group H,Arena da Baixada,Curitiba ,Algeria,1,1,Russia, ,39311,group,300186506,ALG,RUS,-25.44834,-49.27706
2014,28 Jun 2014 - 13:00 ,Round of 16,Estadio Mineirao,Belo Horizonte ,Brazil,1,1,Chile,Brazil win on penalties (3 - 2) ,57714,rsixteen,300186487,BRA,CHI,-19.86591,-43.97105
2014,28 Jun 2014 - 17:00 ,Round of 16,Estadio do Maracana,Rio De Janeiro ,Colombia,2,0,Uruguay, ,73804,rsixteen,300186491,COL,URU,-22.91215,-43.23032
2014,29 Jun 2014 - 13:00 ,Round of 16,Estadio Castelao,Fortaleza ,Netherlands,2,1,Mexico, ,58817,rsixteen,300186508,NED,MEX,-3.80739,-38.52241
2014,29 Jun 2014 - 17:00 ,Round of 16,Arena Pernambuco,Recife ,Costa Rica,1,1,Greece,Costa Rica win on penalties (5 - 3) ,41242,rsixteen,300186459,CRC,GRE,-8.040877,-35.008131
2014,30 Jun 2014 - 13:00 ,Round of 16,Estadio Nacional,Brasilia ,France,2,0,Nigeria, ,67882,rsixteen,300186462,FRA,NGA,-15.78364,-47.8992
2014,30 Jun 2014 - 17:00 ,Round of 16,Estadio Beira-Rio,Porto Alegre ,Germany,2,1,Algeria,win after extra time ,43063,rsixteen,300186460,GER,ALG,-30.06547,-51.23599
2014,01 Jul 2014 - 13:00 ,Round of 16,Arena de Sao Paulo,Sao Paulo ,Argentina,1,0,Switzerland,win after extra time ,63255,rsixteen,300186503,ARG,SUI,-23.545548,-46.474117
2014,01 Jul 2014 - 17:00 ,Round of 16,Arena Fonte Nova,Salvador ,Belgium,2,1,USA,win after extra time ,51227,rsixteen,300186497,BEL,USA,-12.97891,-38.50429
2014,04 Jul 2014 - 13:00 ,Quarter-finals,Estadio do Maracana,Rio De Janeiro ,France,0,1,Germany, ,74240,quart,300186485,FRA,GER,-22.91215,-43.23032
2014,04 Jul 2014 - 17:00 ,Quarter-finals,Estadio Castelao,Fortaleza ,Brazil,2,1,Colombia, ,60342,quart,300186461,BRA,COL,-3.80739,-38.52241
2014,05 Jul 2014 - 13:00 ,Quarter-finals,Estadio Nacional,Brasilia ,Argentina,1,0,Belgium, ,68551,quart,300186504,ARG,BEL,-15.78364,-47.8992
2014,05 Jul 2014 - 17:00 ,Quarter-finals,Arena Fonte Nova,Salvador ,Netherlands,0,0,Costa Rica,Netherlands win on penalties (4 - 3) ,51179,quart,300186488,NED,CRC,-12.97891,-38.50429
2014,08 Jul 2014 - 17:00 ,Semi-finals,Estadio Mineirao,Belo Horizonte ,Brazil,1,7,Germany, ,58141,semi,300186474,BRA,GER,-19.86591,-43.97105
2014,09 Jul 2014 - 17:00 ,Semi-finals,Arena de Sao Paulo,Sao Paulo ,Netherlands,0,0,Argentina,Argentina win on penalties (2 - 4) ,63267,semi,300186490,NED,ARG,-23.545548,-46.474117
2014,12 Jul 2014 - 17:00 ,Match for third place,Estadio Nacional,Brasilia ,Brazil,0,3,Netherlands, ,68034,third,300186502,BRA,NED,-15.78364,-47.8992
2014,13 Jul 2014 - 16:00 ,Final,Estadio do Maracana,Rio De Janeiro ,Germany,1,0,Argentina,win after extra time ,74738,final,300186501,GER,ARG,-22.91215,-43.23032
